sku,name,review_avg,review_count,ranks,min_rank,max_rank,ranks_count,offer,offers,tag1,tag2,request_date
B07DYCF5F2,APUK Brake Master Cylinder Seal Repair Kit compatible with Massey Ferguson 375 390 398 399 Tractor,4.00,1,"{/automotive/15594961031/=59, /automotive/4919971031/=59}",59,59,2,13.72,1,,,2022-05-09
B09DL39THR,"4G Kids Smart Watch,Touch Screen Smartwatch w GPS Tracker,SOS,2-Way Calling,Pedometer,Camera,Christmas Birthday Gift for Children Cell Phone Wrist Watch for 3-14 Years Old Boys Girls",3.10,13,{/watch/16043091031/=26},26,26,1,75.99,1,,,2022-05-09
062022617X,Scenic South Africa,4.50,35,{/books/12447483031/=65},65,65,1,1.35,16,Sean Fraser,Hardcover,2022-05-09
0804847983,Vietnamese Flash Cards Kit: The Complete Language Learning Kit,4.50,67,{/books/713766/=15},15,15,1,11.33,10,Bac Hoai Tran,Cards,2022-05-09
B088K5P5XK,"Hortulani Orchid Fertiliser - Microbiological, natural and organic fertiliser to grow the most beautiful orchid flower",3.90,23,{/outdoors/4224764031/=81},81,81,1,,,,,2022-05-09
B075M9QD8K,Pool Sign - Swimming Pool Rule Aluminum Metal Sign Large 6 X 9 Inch,3.80,2,"{/outdoors/4364576031/=92, /outdoors/4364619031/=32}",32,92,2,,,,,2022-05-09
B08RDJMX8B,"M MUNCASO Bedside Storage Pocket, Felt Bed Pocket Hanging Storage Organizer Home Sofa Desk Caddy Organizer with 6 Pockets for Phone, Book, Pen, Glasses, Remote, Tablet and Others (Black)",4.20,190,"{/kitchen/376309011/=80, /kitchen/3229409031/=19}",19,80,2,9.99,1,,,2022-05-08
B00YUZRXJC,Saxa Ground Black Pepper (25g) - Pack of 6,,,{/grocery/8631917031/=99},99,99,1,,,,,2022-05-09
B0995HMDQF,"Demine Wind Chimes, Butterfly Solar Wind Chimes for Outside, Butterfly Wind Chime, Great as a Gift for Mom, Wife, Grandma and Neighbors or for Your Own Patio, Porch, Garden, Backyard etc",4.30,33,{/outdoors/11714601/=63},63,63,1,13.99,1,,,2022-05-08
B073GKBXHD,Xem tuổi vợ chồng,,,{/mobile-apps/9314881031/?tf=1=79},79,79,1,0.00,1,Huynh Mai Anh Kiet,,2022-05-09
B08CMSCDHY,Orage et désespoirs: Tour 2019 : Pourquoi Julian Alaphilippe pouvait gagner le tour de France? (French Edition),4.50,80,{/digital-text/4219783031/=2},2,2,1,12.99,1,Guillaume Di Grazia,Kindle Edition,2022-05-09
B096XL8LB8,Safety Disc Lock Motorcycle Bike Anti-Theft Wheel Disc Brake Lock Padlock Waterproof Loud for Motorcycle Bike Scooters Mountain Road MTB Cycling Rotor Disc Brake Wheel Lock with Two Keys,4.50,2,{/sports/3764932031/=68},68,68,1,,,,,2022-05-09
B08LW4QJKW,The Importance Of Being Earnest,4.60,1977,{/digital-text/4542598031/=84},84,84,1,0.77,1,Oscar Wilde,Kindle Edition,2022-05-09
B00COFEF64,"Thinking Strategically: The Competitive Edge in Business, Politics, and Everyday Life",4.40,396,"{/audible/19395046031/=24, /audible/19393982031/=60}",24,60,2,13.64,1,Avinash K. Dixit,Audible Audiobook,2022-05-09
B00DJJNT6Q,"GRAYS Skinful Gloves (Pair), Light Pink, S",4.60,10,{/sports/548033031/=51},51,51,1,10.20,2,,,2022-05-09
